Sample	posterior	likelihood	prior	directional3d	mutationLikelihood	lambda	alpha	beta	precision.3d.1	precision.3d.2	precision.3d.3	drift.rate.1	drift.rate.2	drift.rate.3	diffusion.rate	trait.3d.1	trait.3d.2	trait.3d.3	trait.3d.4	trait.3d.5	trait.3d.6	trait.3d.7	trait.3d.8	trait.3d.9	trait.3d.10	trait.3d.11	trait.3d.12	trait.3d.13	trait.3d.14	trait.3d.15	trait.3d.16	trait.3d.17	trait.3d.18	popSize	clockRate
1596000	-1046.1287380557344	-1035.684090799985	-10.444647255749482	249.07232973184864	-1284.7564205318336	0.2532483104602352	0.021554206154703	0.0029911078758427054	63.661691803911104	69.77141671195214	70.27421494032319	-3.3915432299085992	3.793507853547265	1.9869366006682547	0.6727902745982616	-5.5417059524770735	76.67253587903701	29.07355073676615	-89.77134363448259	88.50358369348129	14.112732508846662	-35.729991512340035	63.24708381809809	-97.83535327906161	26.836679435959496	-47.43125040483339	50.056294847359	50.00175074491912	-51.19182315344288	-81.47393677413305	98.8027872569281	27.156219993528012	53.67974744552363	0.15613515734657593	0.9931400315841503
1598000	-1052.2700195886205	-1037.377086792558	-14.892932796062489	245.0468634679425	-1282.4239502605005	0.2552657531802652	0.021999564628275684	0.0025694025730487262	47.921154005419595	51.125525698509804	57.94664524953075	6.723819962510987	-0.9614162882030328	-3.6120754278710088	0.8851910339601033	-6.387065053298798	-13.15977553903565	63.2137096021595	-56.59320633691708	92.6809891035611	-63.64094628929762	98.74449588073693	-20.035664481525473	-13.837836464214021	45.09644145596408	-57.71983636818622	-27.234660283143768	9.053807462680624	-11.410251764019208	-25.427955362542605	-12.31835924724524	-74.00827630522234	-84.65137570106934	0.20432685610855528	0.8776173403784072
1600000	-1049.1289636688882	-1034.372774361892	-14.7561893069962	254.8292339267352	-1289.2020082886272	0.28568360564791445	0.020977104460695152	0.004892999840082631	65.55446026025733	63.35940104460354	69.7123091905382	-0.33868939804957776	-1.6057962834091057	-1.873780838234751	4.935066378806323	-46.11891081552416	81.6484522353835	84.4555721962746	48.53764704097297	8.323166527431397	-32.14257899623054	26.560398716752815	34.063320108838994	-17.681406074316257	-48.755829953276674	28.08116326095565	41.78362461383753	9.053807462680624	52.436767223553844	89.37765241860649	-48.114592262101525	-31.782442169285886	30.850297892822496	0.15630028558003303	0.7540724178443293
1602000	-1044.652587979397	-1032.69178227774	-11.960805701656962	251.76990428883016	-1284.4616865665703	0.2385047142275823	0.024317910511917888	0.002131284836262181	64.02835271070448	52.80883922056366	60.97848581729734	0.7068392857255859	1.177063016112001	-0.9103048568813747	0.3178028433681713	24.58910160933975	-11.020933413888315	13.858147534705154	23.177939615690903	27.899624746684424	49.52923624586494	-35.18303465531429	-25.303921212353302	-7.45600536153465	-86.11482163339323	28.62434672037064	52.95072633871095	89.768511369592	-2.2615053958789844	51.31389608323849	-43.666895316855204	7.9979648349816586	47.8875106917085	0.24555809610334123	0.8204698697508133
1604000	-1058.0234192240168	-1040.7744229729265	-17.248996251090468	247.05794735967456	-1287.832370332601	0.29881948318742657	0.022103882895384473	0.0024755880491416186	35.489281920654726	86.30911520560146	50.85686013256076	-0.8104736062589168	5.294755394555821	-5.833202734880956	6.298551273015482	24.58910160933975	-26.235872369094068	-17.002276414929383	22.63958977794529	22.16726593391951	69.05441236659318	-46.0757770604711	-11.400741483146462	37.31158826308565	55.37050476859159	69.98564087939992	-86.19620006818664	75.4281082981623	-2.2615053958789844	35.68019952215644	21.044989778332337	55.43470510989768	0.47727619327544346	0.2333196858219162	0.754663212292111
1606000	-1050.4123461161935	-1035.4349941500304	-14.97735196616302	248.33517161994004	-1283.7701657699704	0.2632910767624717	0.025521624776925433	0.003745008826536845	72.1241183880757	50.658069374628916	93.49797687418541	5.089249879366097	-7.8921953741244195	-4.156406903400928	2.6154964491067836	-59.69831572807597	-26.235872369094068	-1.1857110444759655	13.255620665862253	-51.90320099708805	88.95088326950703	73.03351581725687	41.61246245731765	-92.01162277734572	22.5592559379983	-14.613272896212536	71.60778433190498	74.38716006390425	33.055120949133666	64.95285532502004	66.65170956903702	-85.63939466862597	60.41401202580063	0.18906097652349915	0.9848729734826858
1608000	-1044.2494695551795	-1031.7147914285868	-12.534678126592823	254.1768398185279	-1285.8916312471147	0.25758852957490136	0.02634233373057187	0.0012184499958549173	85.39324492401337	93.12850392912917	99.28948225671087	-3.2296824084927955	-3.1016383561723764	2.204817782036585	1.1964678932690298	8.427983132545805	77.43238306220508	53.961428034864866	-73.39033854788737	75.68843844461554	37.47785417619879	-71.58623676880111	64.35475214382235	-38.0183737345224	13.272938249127293	-10.21582015996141	-50.856692118730194	9.908353169447281	-18.692633379669118	-66.42718556572817	74.19702520465123	19.170340930735748	66.27850666224766	0.16656447927650445	0.9573048484935017
1610000	-1045.306628255541	-1031.1584275622226	-14.14820069331837	251.50769370244487	-1282.6661212646675	0.2467144545777232	0.02249730951870871	0.002588117985736476	62.511604213330024	84.58983772987462	97.10651581770816	0.859644804297762	-3.5285101270088006	-5.229418284711784	0.23903130473835704	-20.99363925673437	-0.8648256274791493	79.73261455065301	86.17979536405996	79.93930078688851	37.47785417619879	-33.76492513673375	-67.35360337248459	68.93765383149328	62.78718089042255	16.108542973916045	-86.46969484614684	9.908353169447281	97.93324211503138	35.587810938987616	74.19702520465123	59.49446409483063	55.04624427445414	0.17995944307859946	0.9071026360309683
1612000	-1047.1606401569368	-1028.7885432937437	-18.372096863193065	256.80771186297386	-1285.5962551567177	0.2479188457700062	0.02368055280812298	0.005277309912602988	88.28336233358888	96.17059511668278	98.17452459151167	-9.511871814005016	9.822912287284922	-0.07057789393083524	2.8506265743939565	52.71766880919493	-19.911908155507376	-3.580598449384979	-61.40271097648541	85.99936375372084	-11.84417806217651	-58.38525914582456	33.06672341994012	90.51664578897505	-79.33235419771378	-87.2689447356211	-83.65546491827209	-65.81122009733329	98.80640883649927	21.4434432356166	-34.45723932560193	59.49446409483063	-5.298369414685325	0.1267004016826678	0.9460833994772235
1614000	-1039.0148355279848	-1027.520146795559	-11.494688732425882	257.58973690066466	-1285.1098836962237	0.24985169232957108	0.025277441463028388	0.003227351755478093	99.23247474731168	88.35807909279339	99.71786736690972	1.0155667711910823	5.517008111143614	1.6592080894467003	1.2378141112717669	-75.99612948057042	58.48049316769118	67.52087518205394	-35.87716370876238	90.91853910109381	-41.98378265436166	-86.12771563373977	-11.093556814171038	1.7461469645732706	-19.491794952611343	-87.2689447356211	-1.790000722516453	-79.82881171084298	-34.973067799235864	35.709767122062146	3.4383392299505147	-47.88461747995699	-67.77042284096238	0.18863941134692297	0.9509110368761781
1616000	-1047.847779458634	-1034.567884910091	-13.279894548543059	255.06850073897968	-1289.6363856490707	0.2542954011861218	0.020190980722844365	0.003161714281375145	83.59021977879831	78.46147851150728	96.50337523324272	3.606022550604788	6.116393030621413	-8.300999370429814	0.3184517212772709	30.660372570270496	30.97701185485255	26.633166391424766	-35.87716370876238	-82.92231376888986	-28.353943085215164	-86.12771563373977	-53.76793156499444	90.37696779062271	-72.127488271396	54.3396144445522	11.484039958564807	71.38291794475023	-34.973067799235864	41.887616525852025	42.71186785524466	-69.95869076223947	33.831823960001785	0.10966158917387075	0.648640153778174
